file_info,news_id,short_text,total_count,dod_web_path,stock_name,title,file_type,date_time,long_text,stock_code,file_link,auditor
2MB,9229671,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,EVERGREEN PG,2019 ANNUAL REPORT,PDF,08/04/2020 16:35,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01962,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0408/2020040800307.pdf,"('Deloitte Touche Tohmatsu',)"
3MB,9229649,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,SINO SPLENDID,Annual Report 2019,PDF,08/04/2020 16:33,Financial Statements/ESG Information - [Annual Report],08006,https://www1.hkexnews.hk/listedco/listconews/gem/2020/0408/2020040800285.pdf,"('Elite Partners CPA Limited',)"
7MB,9229643,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,AIA,Annual Report 2019,PDF,08/04/2020 16:32,Financial Statements/ESG Information - [Annual Report],01299,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0408/2020040800279.pdf,"('PricewaterhouseCoopers',)"
980KB,9229623,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,TENFU,Annual Report 2019,PDF,08/04/2020 16:30,Financial Statements/ESG Information - [Annual Report],06868,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0408/2020040800259.pdf,"('PricewaterhouseCoopers',)"
1MB,9229621,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,SAMSON HOLDING,Annual Report 2019,PDF,08/04/2020 16:30,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00531,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0408/2020040800257.pdf,"('Ernst & Young',)"
3MB,9229619,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,CHINA STARCH,Annual Report 2019,PDF,08/04/2020 16:30,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",03838,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0408/2020040800255.pdf,"('SHINEWING (HK) CPA Limited',)"
4MB,9229581,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,HANS ENERGY,ANNUAL REPORT 2019,PDF,08/04/2020 16:14,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00554,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0408/2020040800227.pdf,"('KPMG',)"
5MB,9229579,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CONCH CEMENT,2019 ANNUAL REPORT,PDF,08/04/2020 16:12,Financial Statements/ESG Information - [Annual Report],00914,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0408/2020040800225.pdf,"('KPMG',)"
3MB,9229457,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,COMPUTER & TECH,Annual Report 2019,PDF,08/04/2020 14:52,Financial Statements/ESG Information - [Annual Report],00046,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0408/2020040800211.pdf,"('Ernst & Young',)"
7MB,9229437,"(Headlines Revised) Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance...<div class='fancy-note-tooltip-hover' data-tooltip-position='nextsibling'>  <a href='javascript:void(0)' class='fancy-note-label tooltip' >More</a></div><div class='fancy-note-hover bottom mobile-hidden'>(Headlines Revised) Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]</div>]<br/>",2500,,EVER HARVEST GP,Annual Report 2019,PDF,08/04/2020 14:36,"(Headlines Revised) Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01549,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0408/2020040800189.pdf,"('Mazars CPA Limited',)"
7MB,9229433,(Cancelled since Headlines Superseded and Replaced) Financial Statements/ESG Information - [Annual Report]<br/>,2500,,EVER HARVEST GP,Annual Report 2019,PDF,08/04/2020 14:34,(Cancelled since Headlines Superseded and Replaced) Financial Statements/ESG Information - [Annual Report],01549,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0408/2020040800189.pdf,"('Mazars CPA Limited',)"
2MB,9229355,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,HUA HONG SEMI,Annual Report 2019,PDF,08/04/2020 12:10,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01347,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0408/2020040800125.pdf,"('Ernst & Young',)"
2MB,9229355,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,HUA HONG SEMI,Annual Report 2019,PDF,08/04/2020 12:10,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01347,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0408/2020040800125.pdf,NaN
3MB,9229243,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CNOOC,2019 Annual Report,PDF,08/04/2020 06:12,Financial Statements/ESG Information - [Annual Report],00883,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0408/2020040800013.pdf,"('Deloitte Touche Tohmatsu',)"
3MB,9229241,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,PAX GLOBAL,ANNUAL REPORT 2019,PDF,08/04/2020 06:07,Financial Statements/ESG Information - [Annual Report],00327,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0408/2020040800011.pdf,"('PricewaterhouseCoopers',)"
3MB,9228782,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,TIMES CHINA,ANNUAL REPORT 2019,PDF,07/04/2020 18:27,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01233,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0407/2020040700907.pdf,"('Ernst & Young',)"
2MB,9228744,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,GRCB<br/>GRCB 19USDPREF,2019 Annual Report,PDF,07/04/2020 18:16,Financial Statements/ESG Information - [Annual Report],01551<br/>04618,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0407/2020040700869.pdf,"('PricewaterhouseCoopers',)"
12MB,9228677,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,STELLA HOLDINGS,Annual Report 2019,PDF,07/04/2020 18:01,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01836,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0407/2020040700802.pdf,"('Ernst & Young',)"
11MB,9228589,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CKH HOLDINGS,2019 ANNUAL REPORT,PDF,07/04/2020 17:38,Financial Statements/ESG Information - [Annual Report],00001,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0407/2020040700714.pdf,"('PricewaterhouseCoopers',)"
13MB,9228587,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,CK ASSET,ANNUAL REPORT 2019,PDF,07/04/2020 17:38,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01113,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0407/2020040700712.pdf,"('Deloitte Touche Tohmatsu',)"
3MB,9228564,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,TIMES NEIGHBOR,ANNUAL REPORT 2019,PDF,07/04/2020 17:30,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",09928,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0407/2020040700689.pdf,"('rnst & Young',)"
13MB,9228481,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,ETERNITY TECH,2019 ANNUAL REPORT,PDF,07/04/2020 17:08,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01725,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0407/2020040700606.pdf,"('PricewaterhouseCoopers',)"
3MB,9228455,(Cancelled [Duplicate Copy]) Financial Statements/ESG Information - [Annual Report]<br/>,2500,,ZYY,2019 ANNUAL REPORT,PDF,07/04/2020 17:00,(Cancelled [Duplicate Copy]) Financial Statements/ESG Information - [Annual Report],08223,https://www1.hkexnews.hk/listedco/listconews/gem/2020/0407/2020040700580.pdf,"('Deloitte Touche Tohmatsu',)"
4MB,9228451,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,A-LIVING,2019 ANNUAL REPORT,PDF,07/04/2020 16:59,Financial Statements/ESG Information - [Annual Report],03319,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0407/2020040700576.pdf,"('PricewaterhouseCoopers',)"
2MB,9228391,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,PLATT NERA,ANNUAL REPORT 2019,PDF,07/04/2020 16:49,Financial Statements/ESG Information - [Annual Report],01949,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0407/2020040700516.pdf,"('Ernst & Young',)"
5MB,9228373,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,CATHAY PAC AIR,Annual Report 2019,PDF,07/04/2020 16:47,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00293,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0407/2020040700498.pdf,"('KPMG',)"
4MB,9228367,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,FUTURE BRIGHT,2019 Annual Report,PDF,07/04/2020 16:45,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00703,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0407/2020040700492.pdf,"('BDO Limited',)"
5MB,9228353,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,CHINA BINARY,ANNUAL REPORT 2019,PDF,07/04/2020 16:43,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",08255,https://www1.hkexnews.hk/listedco/listconews/gem/2020/0407/2020040700478.pdf,"('BDO Limited',)"
14MB,9228331,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,PROSPERITY REIT,Annual Report 2019,PDF,07/04/2020 16:40,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00808,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0407/2020040700456.pdf,"('deloitte touche tohmatsu',)"
1MB,9228285,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,HUAYI TENCENT,ANNUAL REPORT 2019,PDF,07/04/2020 16:32,Financial Statements/ESG Information - [Annual Report],00419,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0407/2020040700410.pdf,"('PricewaterhouseCoopers',)"
4MB,9228265,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,FE HORIZON,Annual Report 2019,PDF,07/04/2020 16:30,Financial Statements/ESG Information - [Annual Report],03360,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0407/2020040700390.pdf,"('Ernst & Young',)"
8MB,9228261,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,SWIRE PACIFIC A<br/>SWIRE PACIFIC B,2019 Annual Report,PDF,07/04/2020 16:30,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00019<br/>00087,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0407/2020040700386.pdf,"('PricewaterhouseCoopers',)"
